Date,USD,CNY,AUD,KRW,NZD,CAD,JPY,GBP
13/9/2011,1.368,8.7544,1.326,1473.21,1.6609,1.3491,105.25,0.8668
12/9/2011,1.3672,8.732,1.32,1471.92,1.6554,1.3565,105.57,0.8619
09/9/2011,1.3651,8.7203,1.3039,1470.21,1.6597,1.3597,105.91,0.8588
08/9/2011,1.3881,8.8619,1.3127,1493.12,1.67,1.373,107.6,0.8698
07/9/2011,1.4097,9.0102,1.3217,1507.07,1.6913,1.3866,108.91,0.8815
06/9/2011,1.3998,8.9441,1.3323,1503.49,1.6975,1.3858,108.63,0.8779
05/9/2011,1.409,8.9975,1.3359,1506.36,1.6926,1.3946,108.35,0.8742
02/9/2011,1.4203,9.0644,1.3341,1512.76,1.6743,1.3981,109.1,0.8763
01/9/2011,1.4258,9.0993,1.3292,1517.12,1.6728,1.3914,109.66,0.8811
31/8/2011,1.4377,9.1697,1.343,1531.01,1.6825,1.4055,110.17,0.8844
30/8/2011,1.4445,9.2125,1.3516,1545.48,1.692,1.4128,110.79,0.8859
29/8/2011,1.4508,9.2587,1.3607,1557.94,1.7147,1.4168,111.5,0.884
26/8/2011,1.4497,9.2587,1.3701,1564.95,1.723,1.4226,111.13,0.8854
25/8/2011,1.4378,9.1868,1.3772,1565.66,1.737,1.4207,111.41,0.8828
24/8/2011,1.4412,9.2064,1.3757,1560.82,1.7371,1.4231,110.91,0.8801
23/8/2011,1.4438,9.2361,1.3715,1555.59,1.727,1.4267,110.72,0.8751
22/8/2011,1.4358,9.1878,1.381,1554.83,1.7414,1.4215,110.32,0.8722
19/8/2011,1.4395,9.1998,1.3831,1565.02,1.7578,1.4245,110.18,0.8736
18/8/2011,1.433,9.1514,1.3789,1551.04,1.7418,1.4186,109.71,0.8673
17/8/2011,1.4423,9.2195,1.3679,1542.45,1.7222,1.4137,110.46,0.872
16/8/2011,1.4407,9.1936,1.375,1542.23,1.7236,1.4147,110.64,0.8757
15/8/2011,1.4444,9.23,1.3746,1542.4,1.734,1.4155,111,0.8811
12/8/2011,1.4248,9.1033,1.3754,1537.22,1.7093,1.4074,109.25,0.8752
11/8/2011,1.4241,9.1056,1.3755,1535.57,1.713,1.4018,109.43,0.8766
10/8/2011,1.4172,9.0945,1.3915,1534.76,1.7455,1.4084,109.01,0.8784
09/8/2011,1.4368,9.2392,1.3852,1558.93,1.7129,1.4086,110.78,0.8807
08/8/2011,1.4174,9.1205,1.3908,1538.2,1.7255,1.4079,110.22,0.8687
05/8/2011,1.428,9.1965,1.3661,1523.96,1.6905,1.4013,112.17,0.8713
04/8/2011,1.4106,9.0778,1.3467,1496.82,1.6882,1.3821,111.61,0.8669
03/8/2011,1.4325,9.2154,1.3307,1514.44,1.6573,1.3777,110.34,0.8717
02/8/2011,1.4192,9.136,1.316,1493.46,1.6403,1.3639,109.38,0.871
01/8/2011,1.4249,9.1719,1.2991,1495.88,1.6259,1.3627,110.1,0.8749
29/7/2011,1.4395,9.2646,1.3087,1517.23,1.6364,1.3751,110.5,0.8753
28/7/2011,1.4329,9.2311,1.3017,1508.66,1.643,1.3594,111.4,0.8751
27/7/2011,1.4365,9.2539,1.3024,1512.78,1.6502,1.3632,112.02,0.8794
26/7/2011,1.4512,9.3467,1.3249,1521.77,1.6676,1.3693,113.06,0.8838
25/7/2011,1.4374,9.2633,1.3255,1515.31,1.6616,1.3614,112.54,0.8834
22/7/2011,1.4353,9.2532,1.3225,1507.42,1.6573,1.3607,112.74,0.8798
21/7/2011,1.4421,9.3053,1.3302,1514.64,1.6691,1.3609,113.14,0.8839
20/7/2011,1.4217,9.1802,1.3224,1497.83,1.6573,1.3472,112.01,0.8801
19/7/2011,1.4155,9.1472,1.3188,1494.77,1.6523,1.3444,111.99,0.8774
18/7/2011,1.4109,9.1242,1.3299,1494.92,1.6695,1.3527,111.54,0.8788
15/7/2011,1.415,9.1423,1.3282,1497.21,1.6731,1.3488,111.99,0.8773
14/7/2011,1.4142,9.135,1.3189,1495.34,1.6767,1.3579,111.94,0.876
13/7/2011,1.4181,9.1703,1.3167,1497.44,1.688,1.3588,112.02,0.8792
12/7/2011,1.3976,9.0446,1.3178,1487.47,1.7072,1.3488,110.02,0.878
11/7/2011,1.4035,9.0745,1.3168,1483.88,1.6927,1.3584,112.56,0.8819
08/7/2011,1.4267,9.2222,1.3262,1507.59,1.7014,1.3709,115,0.8879
07/7/2011,1.4359,9.2846,1.3322,1527.19,1.7221,1.3762,116.66,0.8989
06/7/2011,1.4316,9.2569,1.338,1524.8,1.7293,1.3825,115.84,0.8945
05/7/2011,1.4422,9.327,1.3489,1537.6,1.7463,1.3885,116.93,0.8978
04/7/2011,1.4537,9.395,1.3542,1545.72,1.7509,1.3965,117.43,0.9035
01/7/2011,1.4522,9.3877,1.3479,1545.94,1.753,1.3914,117.41,0.9032
30/6/2011,1.4504,9.3747,1.3523,1546.56,1.7472,1.3971,116.79,0.9037
29/6/2011,1.4434,9.3296,1.3517,1547.76,1.7471,1.3996,116.56,0.8985
28/6/2011,1.4368,9.294,1.3631,1551.71,1.7662,1.4105,116.53,0.898
27/6/2011,1.4282,9.2575,1.367,1546.71,1.7716,1.4086,115.53,0.8935
24/6/2011,1.419,9.1866,1.352,1530.68,1.7464,1.4012,114.12,0.8888
23/6/2011,1.4257,9.2228,1.3537,1539.79,1.7499,1.395,114.82,0.8905
22/6/2011,1.4353,9.2672,1.3572,1539.65,1.7597,1.397,115.28,0.8929
21/6/2011,1.4406,9.3128,1.3594,1548.11,1.7726,1.3994,115.63,0.8869
20/6/2011,1.4307,9.2569,1.352,1548.59,1.7659,1.4007,114.82,0.8828
17/6/2011,1.4308,9.2573,1.3464,1553.56,1.7594,1.4006,114.48,0.8833
16/6/2011,1.421,9.1985,1.3453,1550.2,1.7621,1.395,114.57,0.8794
15/6/2011,1.4166,9.1788,1.3406,1539.23,1.7588,1.3866,114.78,0.8755
14/6/2011,1.4438,9.3569,1.3514,1560.42,1.7639,1.3983,116.17,0.8816
13/6/2011,1.4415,9.3434,1.3593,1565.61,1.764,1.4066,115.66,0.88
10/6/2011,1.4345,9.2957,1.3613,1555,1.7434,1.4053,115.22,0.8847
09/6/2011,1.4508,9.3928,1.3638,1566.79,1.7582,1.4126,116.55,0.8862
08/6/2011,1.4576,9.4385,1.3721,1578.8,1.7746,1.4282,116.52,0.8887
07/6/2011,1.4689,9.5186,1.3701,1581.35,1.7876,1.4308,117.59,0.893
06/6/2011,1.4576,9.4411,1.3594,1573.08,1.7906,1.4291,116.74,0.8909
03/6/2011,1.4634,9.4806,1.3655,1576.08,1.7914,1.4305,117.47,0.8907
02/6/2011,1.449,9.3923,1.3576,1565.43,1.7738,1.4127,117.17,0.8849
01/6/2011,1.4312,9.272,1.3496,1542.44,1.7596,1.3992,115.79,0.8767
31/5/2011,1.4394,9.3265,1.3495,1551.78,1.7474,1.3931,117.33,0.8746
30/5/2011,1.4278,9.2589,1.3358,1542.46,1.7477,1.395,115.61,0.8668
27/5/2011,1.4321,9.2972,1.3368,1549.82,1.7446,1.3968,115.67,0.8671
26/5/2011,1.4138,9.173,1.3288,1539.19,1.7431,1.3827,115,0.8621
25/5/2011,1.4085,9.1434,1.3368,1550.76,1.7633,1.377,115.53,0.8651
24/5/2011,1.4103,9.1634,1.3352,1541.74,1.7662,1.3763,115.59,0.8715
23/5/2011,1.405,9.1381,1.3372,1542.41,1.778,1.3726,115.15,0.8715
20/5/2011,1.4152,9.1875,1.3273,1532.24,1.7769,1.3783,115.68,0.8724
19/5/2011,1.4312,9.3085,1.3405,1554.28,1.8063,1.3848,116.76,0.8819
18/5/2011,1.4245,9.2657,1.3404,1549.75,1.804,1.381,116.37,0.8812
17/5/2011,1.4237,9.2615,1.3398,1549.3,1.8158,1.3834,115.92,0.876
16/5/2011,1.4154,9.2143,1.3398,1545.85,1.8117,1.3796,114.34,0.8742
13/5/2011,1.4118,9.1735,1.335,1534.34,1.7924,1.3695,114.04,0.8708
12/5/2011,1.4241,9.254,1.3334,1549.31,1.7903,1.3702,115.29,0.8742
11/5/2011,1.4195,9.216,1.3271,1527.6,1.7975,1.3645,115.08,0.8681
10/5/2011,1.4406,9.3517,1.3287,1555.85,1.812,1.3785,116.46,0.8802
09/5/2011,1.4362,9.3252,1.3299,1552.53,1.8037,1.3817,115.3,0.876
06/5/2011,1.4308,9.2895,1.3368,1552.56,1.8106,1.3816,115.38,0.8743
05/5/2011,1.4538,9.4408,1.3735,1572.21,1.8531,1.4062,116.53,0.8871
04/5/2011,1.4821,9.6225,1.3794,1595.4,1.8737,1.4201,119.44,0.8986
03/5/2011,1.4826,9.6311,1.3679,1590.72,1.8547,1.4117,119.97,0.8992
02/5/2011,1.4824,9.6231,1.3545,1579.39,1.8372,1.4091,120.4,0.8902
29/4/2011,1.4799,9.6046,1.3488,1580.53,1.8253,1.3991,120.2,0.8865
28/4/2011,1.4822,9.6358,1.3563,1589.51,1.8464,1.4095,120.8,0.8912
27/4/2011,1.4776,9.6216,1.3591,1590.82,1.8425,1.404,121.46,0.8888
26/4/2011,1.4642,9.5562,1.3579,1584.26,1.814,1.3933,119.35,0.8881
25/4/2011,1.4579,9.5167,1.3586,1576.79,1.8227,1.3912,119.33,0.8834
22/4/2011,1.4555,9.4705,1.3556,1573.1,1.8142,1.3882,119.2,0.8813
21/4/2011,1.4551,9.4465,1.3536,1571.44,1.817,1.3865,119.1,0.8809
20/4/2011,1.4518,9.4715,1.356,1564.28,1.8213,1.3827,119.73,0.8848
19/4/2011,1.4335,9.3618,1.3614,1554.67,1.8173,1.3707,118.39,0.8785
18/4/2011,1.4232,9.2922,1.3543,1548.55,1.7995,1.3722,117.67,0.8749
15/4/2011,1.4429,9.4246,1.3649,1568.43,1.8043,1.3843,119.93,0.884
14/4/2011,1.4488,9.46,1.3737,1572.06,1.8231,1.3908,120.92,0.886
13/4/2011,1.444,9.4339,1.3742,1567.53,1.8285,1.3892,121.03,0.8875
12/4/2011,1.4476,9.4663,1.3863,1579.11,1.8457,1.3936,121.07,0.8903
11/4/2011,1.4434,9.4377,1.3742,1569.45,1.8463,1.3799,122.22,0.8829
08/4/2011,1.4478,9.4614,1.3694,1566.52,1.8479,1.3832,122.72,0.8834
07/4/2011,1.4302,9.3551,1.3659,1553.84,1.8347,1.3708,121.51,0.8762
06/4/2011,1.4332,9.3776,1.3725,1554.59,1.8388,1.3763,122.48,0.8774
05/4/2011,1.422,9.2978,1.3768,1544.89,1.8496,1.3704,120.75,0.8725
04/4/2011,1.4218,9.2958,1.3712,1546.03,1.8492,1.375,119.55,0.8817
01/4/2011,1.4228,9.3161,1.3701,1546.16,1.8533,1.3714,119.62,0.8833
31/3/2011,1.4165,9.2757,1.3714,1551.67,1.8598,1.3736,117.78,0.8835
30/3/2011,1.4125,9.2601,1.368,1557.32,1.8518,1.3722,117.05,0.8784
29/3/2011,1.4109,9.2565,1.3711,1566.8,1.8615,1.3744,116.36,0.8809
28/3/2011,1.4084,9.2432,1.3741,1566.3,1.874,1.3765,115.04,0.8806
25/3/2011,1.4081,9.2326,1.3724,1563.98,1.869,1.381,114.57,0.8781
24/3/2011,1.4173,9.2953,1.3876,1585.5,1.8906,1.3835,114.79,0.8793
23/3/2011,1.4082,9.2343,1.39,1579.16,1.9001,1.3823,113.95,0.8674
22/3/2011,1.4201,9.3011,1.4041,1589.47,1.9132,1.3927,114.98,0.8675
21/3/2011,1.4226,9.3372,1.4124,1592.53,1.9309,1.3909,115.3,0.872
18/3/2011,1.4176,9.3121,1.423,1594.94,1.937,1.3957,114.27,0.8735
17/3/2011,1.4022,9.2185,1.4289,1589.32,1.949,1.3815,110.59,0.8685
16/3/2011,1.3901,9.1348,1.4234,1578.97,1.9282,1.3771,108.81,0.8667
15/3/2011,1.3996,9.1967,1.413,1586.29,1.9131,1.3776,112.95,0.8704
14/3/2011,1.399,9.1909,1.3864,1571.43,1.8928,1.3619,114.19,0.8648
11/3/2011,1.3907,9.1427,1.3691,1565.93,1.8674,1.3512,113.91,0.8646
10/3/2011,1.3792,9.0656,1.3783,1552.22,1.876,1.3449,114.34,0.859
09/3/2011,1.3907,9.1182,1.3756,1547.79,1.8843,1.3473,115.06,0.8581
08/3/2011,1.3903,9.1314,1.3765,1549.31,1.8788,1.3504,114.92,0.8602
07/3/2011,1.3972,9.1566,1.3814,1559.65,1.8959,1.3587,114.88,0.8621
04/3/2011,1.3982,9.182,1.3789,1562.49,1.8923,1.3588,115.05,0.8597
03/3/2011,1.3963,9.1774,1.3754,1554.86,1.8835,1.3573,115.05,0.858
02/3/2011,1.3863,9.1112,1.3628,1554.04,1.8631,1.348,113.5,0.8489
01/3/2011,1.3775,9.0502,1.3583,1548.31,1.8417,1.3418,112.81,0.847
28/2/2011,1.3801,9.0677,1.3545,1551.9,1.8328,1.3406,112.85,0.8488
25/2/2011,1.375,9.0405,1.3513,1548.25,1.8297,1.3441,112.31,0.8532
24/2/2011,1.3803,9.07,1.3668,1560.2,1.8446,1.3569,113.06,0.855
23/2/2011,1.3746,9.0354,1.3718,1549.22,1.841,1.3596,113.37,0.8476
22/2/2011,1.3653,8.9836,1.366,1538.53,1.8263,1.3509,112.97,0.8462
21/2/2011,1.3675,8.9786,1.354,1530.01,1.7887,1.3441,113.69,0.843
18/2/2011,1.3694,9.0032,1.3488,1520.23,1.7958,1.3505,113.75,0.8431
17/2/2011,1.3601,8.9589,1.344,1516.28,1.793,1.3397,113.33,0.841
16/2/2011,1.3566,8.9352,1.3513,1512.57,1.7929,1.3358,113.49,0.8431
15/2/2011,1.3489,8.8871,1.3537,1512.52,1.7942,1.3346,112.96,0.8364
14/2/2011,1.3483,8.9007,1.3443,1515.94,1.7799,1.3335,112.29,0.8409
11/2/2011,1.3546,8.9291,1.3514,1525.69,1.7811,1.337,113.02,0.8463
10/2/2011,1.3593,8.9568,1.3535,1519.01,1.7815,1.3538,113.16,0.8443
09/2/2011,1.373,9.0493,1.357,1524.47,1.7785,1.3639,113.1,0.8525
08/2/2011,1.3633,8.9291,1.3428,1497.72,1.759,1.3558,112.2,0.848
07/2/2011,1.3586,8.9118,1.3398,1496.96,1.7644,1.3463,111.83,0.8431
04/2/2011,1.3585,8.9063,1.3393,1512.83,1.7668,1.3415,111.64,0.8437
03/2/2011,1.363,8.9378,1.3422,1518.17,1.7629,1.3507,111.23,0.8444
02/2/2011,1.3803,9.0506,1.3689,1537.21,1.7721,1.3635,112.6,0.8526
01/2/2011,1.3833,9.1178,1.367,1540,1.7714,1.3701,112.49,0.8567
31/1/2011,1.3685,9.0357,1.3729,1532.25,1.7732,1.3696,112.31,0.8544
28/1/2011,1.3613,8.9599,1.3703,1518.67,1.7614,1.3618,111.79,0.8582
27/1/2011,1.3726,9.0323,1.3835,1529.27,1.7768,1.363,113.74,0.8618
26/1/2011,1.3697,9.0145,1.3709,1527.22,1.7737,1.3629,112.68,0.8612
25/1/2011,1.3689,9.0113,1.3716,1532.13,1.7805,1.3636,112.5,0.865
24/1/2011,1.3643,8.9757,1.366,1524.84,1.7838,1.3554,112.5,0.8528
21/1/2011,1.3615,8.9642,1.3752,1522.38,1.7934,1.353,112.45,0.8509
20/1/2011,1.3476,8.8709,1.3632,1514.14,1.7743,1.3431,111.83,0.847
19/1/2011,1.3466,8.865,1.3462,1497.78,1.7476,1.341,110.51,0.842
18/1/2011,1.3379,8.8111,1.3398,1487.3,1.7338,1.3272,110.53,0.8382
17/1/2011,1.3292,8.758,1.337,1481.39,1.7199,1.3117,109.95,0.8364
14/1/2011,1.3375,8.8103,1.3504,1490.6,1.7414,1.3231,110.93,0.8431
13/1/2011,1.3354,8.8215,1.339,1485.3,1.7312,1.3207,110.57,0.8432
12/1/2011,1.3135,8.6693,1.3184,1455.9,1.7211,1.2948,108.98,0.8329
11/1/2011,1.2975,8.5855,1.3146,1457.94,1.7035,1.2846,107.99,0.8311
10/1/2011,1.2941,8.5908,1.2995,1456.31,1.6942,1.2848,107.12,0.8311
07/1/2011,1.2916,8.5556,1.2949,1448,1.6942,1.2802,107.25,0.8302
06/1/2011,1.3001,8.6191,1.3074,1460.63,1.7172,1.2957,108.35,0.8407
05/1/2011,1.3151,8.7035,1.3148,1475.65,1.7309,1.3102,109.51,0.8477
04/1/2011,1.3301,8.7899,1.3259,1495.71,1.7351,1.3288,109.12,0.8533
03/1/2011,1.3351,8.7986,1.3139,1501.17,1.727,1.3264,109.12,0.8625
31/12/2010,1.3377,8.8148,1.3074,1498.78,1.7134,1.3342,108.63,0.8572
30/12/2010,1.3281,8.7674,1.3057,1501.78,1.7227,1.3284,108.37,0.8611
29/12/2010,1.3223,8.751,1.2992,1514.9,1.7226,1.3229,107.96,0.8527
28/12/2010,1.3117,8.6903,1.3,1499.39,1.7339,1.3133,108.22,0.8525
27/12/2010,1.3159,8.7285,1.3101,1512.41,1.754,1.3249,108.99,0.8536
24/12/2010,1.3115,8.6926,1.3042,1509.37,1.7475,1.3218,108.71,0.8494
23/12/2010,1.3119,8.7162,1.3058,1510.95,1.7533,1.3232,108.77,0.8499
22/12/2010,1.3099,8.7036,1.3099,1511.38,1.7635,1.3272,109.43,0.8511
21/12/2010,1.3095,8.7187,1.3133,1512.67,1.7599,1.3318,109.67,0.8465
20/12/2010,1.3118,8.7563,1.3207,1514.18,1.7666,1.3341,109.88,0.8457
17/12/2010,1.318,8.7733,1.3341,1522.82,1.7875,1.3353,110.65,0.8487
16/12/2010,1.3236,8.8198,1.3368,1528.76,1.7895,1.3319,111.2,0.8465
15/12/2010,1.3211,8.7887,1.3388,1525.64,1.7883,1.3257,111.22,0.8497
14/12/2010,1.3384,8.9061,1.3385,1524.21,1.7764,1.3468,111.94,0.8477
13/12/2010,1.3389,8.9214,1.3449,1532.45,1.7706,1.3493,111.68,0.8442
10/12/2010,1.3233,8.8052,1.3421,1512.53,1.7672,1.3357,111.05,0.8366
09/12/2010,1.3242,8.8124,1.3448,1506.94,1.7665,1.3378,110.86,0.8397
08/12/2010,1.3256,8.8306,1.3541,1514.5,1.7749,1.3405,111.41,0.839
07/12/2010,1.3263,8.8139,1.3476,1501.37,1.7489,1.3419,110.72,0.8411
06/12/2010,1.3305,8.8442,1.3437,1512.7,1.7456,1.3376,109.95,0.8465
03/12/2010,1.3414,8.9361,1.3511,1524.5,1.7501,1.3468,110.86,0.8507
02/12/2010,1.3224,8.809,1.3552,1518.34,1.7521,1.3266,110.89,0.847
01/12/2010,1.3142,8.7565,1.3564,1510.02,1.7527,1.3371,110.61,0.8408
30/11/2010,1.2977,8.6518,1.3537,1501.55,1.7475,1.3324,108.61,0.8344
29/11/2010,1.3118,8.7359,1.3617,1526.82,1.7562,1.3357,110.57,0.8425
26/11/2010,1.324,8.8278,1.3734,1527.83,1.7653,1.3514,111.35,0.8492
25/11/2010,1.3361,8.8851,1.3617,1525.36,1.7555,1.3478,111.62,0.8472
24/11/2010,1.3329,8.8683,1.3578,1528.88,1.7524,1.3468,111.34,0.8447
23/11/2010,1.3371,8.8828,1.3733,1553.71,1.7597,1.3678,111.12,0.8472
22/11/2010,1.3625,9.0469,1.3773,1534.18,1.7605,1.3872,113.43,0.8535
19/11/2010,1.3684,9.0866,1.3881,1547.87,1.754,1.3924,114.12,0.8556
18/11/2010,1.3644,9.0507,1.3773,1541.41,1.7521,1.3911,113.9,0.8502
17/11/2010,1.3518,8.9767,1.3808,1540.82,1.7583,1.3861,112.57,0.8502
16/11/2010,1.3492,8.9557,1.3802,1524.21,1.7561,1.3771,112.34,0.8491
15/11/2010,1.3583,9.0229,1.3788,1541.49,1.7561,1.3707,112.99,0.8459
12/11/2010,1.3691,9.0878,1.3875,1543.47,1.767,1.3812,112.97,0.8486
11/11/2010,1.3655,9.0464,1.3687,1515.93,1.7502,1.3701,112.75,0.8475
10/11/2010,1.3782,9.1423,1.3702,1529.25,1.756,1.3783,113.41,0.8548
09/11/2010,1.3777,9.1519,1.373,1534.87,1.7694,1.3879,112.57,0.8618
08/11/2010,1.3921,9.298,1.3732,1551.86,1.7661,1.3961,112.93,0.8624
05/11/2010,1.4031,9.3376,1.3802,1553.37,1.7614,1.4031,114,0.8669
04/11/2010,1.4198,9.4565,1.3998,1570.94,1.7862,1.4232,114.61,0.8729
03/11/2010,1.4143,9.4389,1.4052,1566.29,1.8147,1.421,114.58,0.8783
02/11/2010,1.4037,9.3732,1.404,1559.51,1.8177,1.4153,113.17,0.8747
01/11/2010,1.3889,9.2913,1.4066,1552.53,1.8083,1.4109,111.79,0.8658
29/10/2010,1.3947,9.3036,1.4172,1567.64,1.8174,1.421,112.08,0.869
28/10/2010,1.3931,9.3146,1.4225,1564.34,1.848,1.4221,112.82,0.8737
27/10/2010,1.3768,9.1984,1.4157,1555.67,1.8458,1.415,112.49,0.8728
26/10/2010,1.3859,9.2336,1.4059,1556.37,1.8485,1.4188,112.85,0.8745
25/10/2010,1.3963,9.2971,1.4082,1557.82,1.8549,1.4228,112.82,0.8876
22/10/2010,1.3949,9.2877,1.4192,1570.1,1.8672,1.4316,113.51,0.8888
21/10/2010,1.392,9.2564,1.4231,1570.62,1.8639,1.4287,113.22,0.8859
20/10/2010,1.3964,9.2892,1.4148,1566.65,1.8504,1.426,113.29,0.8809
19/10/2010,1.3732,9.1261,1.4163,1547.3,1.8447,1.4179,112.02,0.8741
18/10/2010,1.3945,9.2584,1.4088,1553.75,1.8405,1.419,113.31,0.8771
15/10/2010,1.3976,9.2808,1.4101,1551.9,1.8478,1.4113,113.86,0.8744
14/10/2010,1.4078,9.3626,1.4157,1562.66,1.8542,1.4137,114.68,0.8793
13/10/2010,1.3962,9.3021,1.4097,1562.35,1.8348,1.4008,114.18,0.8781
12/10/2010,1.3924,9.2926,1.4117,1573.51,1.8427,1.4059,113.84,0.8807
11/10/2010,1.3873,9.2504,1.4103,1549.2,1.845,1.4064,113.88,0.8735
08/10/2010,1.394,9.2994,1.4143,1561.98,1.8419,1.4086,114.31,0.873
07/10/2010,1.3926,9.3169,1.4176,1551.25,1.8549,1.4166,114.65,0.8768
06/10/2010,1.3936,9.3215,1.4251,1557.1,1.852,1.4093,115.54,0.8765
05/10/2010,1.3832,9.2558,1.4239,1553.56,1.8474,1.4052,115.12,0.8706
04/10/2010,1.368,9.1542,1.4135,1535.01,1.8468,1.3997,114.04,0.8643
01/10/2010,1.3789,9.2242,1.4173,1558.16,1.8504,1.4055,114.74,0.8713
30/9/2010,1.363,9.1192,1.4092,1554.07,1.8554,1.4025,113.78,0.8674
29/9/2010,1.3628,9.1136,1.4069,1552.12,1.8459,1.4064,114.06,0.863
28/9/2010,1.3579,9.0856,1.4036,1555.47,1.8343,1.3989,113.9,0.8594
27/9/2010,1.3454,9.0009,1.3996,1541.6,1.831,1.3843,113.38,0.8498
24/9/2010,1.3488,9.0417,1.4059,1556.78,1.8351,1.381,113.6,0.8528
23/9/2010,1.331,8.9254,1.4025,1531.4,1.8257,1.3753,112.28,0.8489
22/9/2010,1.3399,8.982,1.4003,1539.75,1.8117,1.3804,113.25,0.8554
21/9/2010,1.3251,8.886,1.3892,1537.12,1.8087,1.3596,112.77,0.8488
20/9/2010,1.3064,8.7705,1.3777,1516.08,1.7866,1.3428,111.94,0.8401
17/9/2010,1.3045,8.7702,1.3931,1513.22,1.7957,1.3473,112.01,0.8339
16/9/2010,1.3074,8.7903,1.3958,1519.42,1.8053,1.3414,112.11,0.8368
15/9/2010,1.3004,8.7621,1.3855,1506.38,1.7821,1.3339,111.49,0.8323
14/9/2010,1.2995,8.7625,1.3828,1506.77,1.7694,1.3343,107.9,0.836
13/9/2010,1.2878,8.7049,1.3757,1492.56,1.7535,1.3232,107.77,0.8345
10/9/2010,1.2677,8.5811,1.3682,1476.68,1.7387,1.3141,106.7,0.8254
09/9/2010,1.2694,8.6091,1.3742,1480.72,1.7494,1.3124,106.4,0.8226
08/9/2010,1.272,8.6426,1.3842,1490.15,1.7565,1.3186,106.67,0.8219
07/9/2010,1.2682,8.6118,1.3925,1492.67,1.7634,1.3292,106.28,0.8253
06/9/2010,1.2872,8.7366,1.4026,1507.74,1.7795,1.3329,108.36,0.8362
03/9/2010,1.2893,8.769,1.4062,1512.35,1.7881,1.339,108.68,0.8348
02/9/2010,1.2825,8.73,1.4075,1510.79,1.7937,1.3505,108.1,0.8321
01/9/2010,1.2811,8.7245,1.4055,1516.82,1.7976,1.3454,108.14,0.8286
31/8/2010,1.2685,8.6352,1.424,1519.78,1.8126,1.3495,106.77,0.8261
30/8/2010,1.2663,8.6152,1.419,1508.28,1.7902,1.3426,107.14,0.8189
27/8/2010,1.2762,8.6752,1.4188,1525.19,1.7941,1.3405,108.69,0.8216
26/8/2010,1.2719,8.648,1.4346,1513.69,1.8085,1.3452,107.43,0.8188
25/8/2010,1.2657,8.6061,1.4319,1513.97,1.808,1.3412,107.06,0.8184
24/8/2010,1.2624,8.5821,1.4304,1503.64,1.7968,1.3392,106.06,0.8197
23/8/2010,1.2658,8.6054,1.4204,1495.55,1.789,1.3315,107.67,0.8159
20/8/2010,1.2705,8.6267,1.4206,1503.26,1.7973,1.3311,108.82,0.8175
19/8/2010,1.282,8.7037,1.436,1502.7,1.8121,1.3334,109.4,0.8218
18/8/2010,1.2855,8.73,1.4301,1509.29,1.799,1.322,109.82,0.8238
17/8/2010,1.2879,8.7474,1.4228,1514.57,1.8071,1.3292,110.17,0.8264
16/8/2010,1.2823,8.7252,1.4275,1522.08,1.8114,1.3385,109.47,0.8186
13/8/2010,1.275,8.6632,1.4275,1509.57,1.8059,1.3285,109.91,0.8168
12/8/2010,1.2823,8.6988,1.4308,1520.05,1.8081,1.3365,110.19,0.8235
11/8/2010,1.2832,8.6944,1.4317,1516.98,1.7989,1.3431,109.34,0.8215
10/8/2010,1.3177,8.9235,1.442,1539.86,1.8193,1.3579,112.54,0.8309
09/8/2010,1.3232,8.9541,1.4433,1534.91,1.814,1.3585,113.66,0.8317
06/8/2010,1.3282,8.9893,1.4454,1542.04,1.8097,1.3634,113.52,0.833
05/8/2010,1.3191,8.9276,1.4403,1537.49,1.8048,1.3406,113.15,0.8296
04/8/2010,1.3158,8.9106,1.4341,1535.54,1.7893,1.3396,113.48,0.8278
03/8/2010,1.3226,8.9577,1.4491,1543.74,1.8025,1.3539,113.47,0.8293
02/8/2010,1.318,8.9281,1.4429,1545.36,1.7991,1.3487,114.01,0.8294
30/7/2010,1.3045,8.836,1.4431,1541.92,1.7997,1.3435,112.83,0.8312
29/7/2010,1.3077,8.8617,1.4519,1549.85,1.8054,1.3546,113.48,0.8373
28/7/2010,1.2992,8.806,1.4581,1539.55,1.7836,1.3491,113.58,0.8332
27/7/2010,1.2993,8.8068,1.4412,1535.71,1.7716,1.3453,114.18,0.8333
26/7/2010,1.2994,8.8084,1.4386,1547.59,1.7703,1.3403,112.89,0.8389
23/7/2010,1.2904,8.7493,1.4407,1546.54,1.774,1.3368,112.89,0.8369
22/7/2010,1.2888,8.7388,1.4422,1550.67,1.7779,1.3368,112.03,0.8448
21/7/2010,1.2756,8.6446,1.4533,1535.18,1.7918,1.3378,111.08,0.8408
20/7/2010,1.2884,8.7329,1.4584,1554.33,1.7961,1.3433,112.72,0.8437
19/7/2010,1.294,8.7701,1.4898,1570.66,1.8329,1.3646,112.23,0.8498
16/7/2010,1.293,8.7601,1.4872,1554.83,1.8185,1.3669,111.92,0.845
15/7/2010,1.2938,8.7686,1.464,1554.5,1.775,1.343,113.14,0.837
14/7/2010,1.274,8.6268,1.4395,1530.77,1.7591,1.3144,112.69,0.8346
13/7/2010,1.2726,8.618,1.4408,1543.03,1.7682,1.3116,112.87,0.8385
12/7/2010,1.2589,8.5239,1.4369,1514.9,1.7689,1.3048,111.58,0.8378
